ID,model,make,type,year,condition,wheelDrive,doors,engine
23563,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23564,3-sep,saab,sedan,2004,used,fwd,4,2.0li4
23565,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23566,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23567,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23568,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23569,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23570,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23571,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23572,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23573,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23574,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23575,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23576,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23577,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23578,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23579,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23580,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23581,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23582,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23583,5-sep,saab,sedan,2007,used,fwd,4,2.3li4
23584,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23585,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23586,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23587,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23588,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23589,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23590,5-sep,saab,sedan,2007,used,fwd,4,2.3li4
23591,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23592,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23593,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23594,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23595,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23596,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23597,3-sep,saab,sedan,2004,used,fwd,4,2.0li4
23598,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23599,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23600,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23601,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23602,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23603,3-sep,saab,convertible,2009,used,fwd,2,2.0li4
23604,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23605,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23606,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23607,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23608,9-7x,saab,suv,2009,used,awd,4,4.2li6
23609,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23610,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23611,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23612,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23613,5-sep,saab,sedan,2000,used,fwd,4,3.0lv6
23614,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23615,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23616,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23617,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23618,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23619,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23620,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23621,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23622,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23623,9-7x,saab,suv,2008,used,awd,4,4.2li6
23624,9-7x,saab,suv,2009,used,awd,4,4.2li6
23625,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23626,5-sep,saab,wagon,2002,used,fwd,4,2.3li4
23627,3-sep,saab,convertible,2009,used,fwd,2,2.0li4
23628,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23629,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23630,3-sep,saab,convertible,2008,used,fwd,2,2.8lv6
23631,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23632,3-sep,saab,wagon,2008,used,fwd,4,2.0li4
23633,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23634,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23635,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23636,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23637,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23638,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23639,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23640,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23641,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23642,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23643,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23644,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23645,3-sep,saab,hatchback,1999,used,fwd,4,2.0li4
23646,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23647,3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
23648,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23649,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23650,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23651,5-sep,saab,wagon,2003,used,fwd,4,3.0lv6
23652,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23653,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23654,3-sep,saab,sedan,2006,new,fwd,4,2.0li4
23655,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23656,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23657,3-sep,saab,convertible,2007,used,fwd,2,2.0li4
23658,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23659,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23660,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23661,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23662,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23663,9-2x,saab,wagon,2005,used,awd,4,2.5lh4
23664,5-sep,saab,wagon,2007,used,fwd,4,2.3li4
23665,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23666,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23667,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23668,900,saab,hatchback,1997,used,fwd,4,i4
23669,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23670,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23671,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23672,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23673,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23674,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23675,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23676,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23677,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23678,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23679,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23680,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23681,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23682,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23683,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23684,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23685,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23686,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23687,900,saab,hatchback,1996,used,fwd,4,2.3li4
23688,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23689,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23690,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23691,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23692,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23693,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23694,9-7x,saab,suv,2008,used,awd,4,5.3lv8
23695,5-sep,saab,wagon,2004,used,fwd,4,2.3li4
23696,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23697,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23698,3-sep,saab,convertible,2004,used,fwd,2,2.0li4
23699,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23700,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23701,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23702,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23703,3-sep,saab,wagon,2006,used,fwd,4,2.8lv6
23704,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23705,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23706,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23707,5-sep,saab,wagon,2003,used,fwd,4,3.0lv6
23708,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23709,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23710,5-sep,saab,sedan,2007,used,fwd,4,2.3li4
23711,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23712,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23713,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23714,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23715,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23716,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23717,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23718,9-7x,saab,suv,2006,used,awd,4,4.2li6
23719,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23720,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23721,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23722,3-sep,saab,sedan,2004,used,fwd,4,2.0li4
23723,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23724,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23725,5-sep,saab,sedan,2000,used,fwd,4,3.0lv6
23726,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23727,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23728,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23729,3-sep,saab,sedan,2006,used,fwd,4,2.0li4
23730,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23731,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23732,9-7x,saab,suv,2006,used,awd,4,4.2li6
23733,3-sep,saab,convertible,2009,used,fwd,2,2.0li4
23734,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23735,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23736,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23737,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23738,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23739,9-7x,saab,suv,2009,used,awd,4,4.2li6
23740,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23741,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23742,3-sep,saab,sedan,2004,used,fwd,4,2.0li4
23743,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23744,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23745,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23746,5-sep,saab,sedan,2003,used,fwd,4,2.3li4
23747,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23748,5-sep,saab,sedan,2000,used,fwd,4,3.0lv6
23749,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23750,3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
23751,5-sep,saab,wagon,2003,used,fwd,4,2.3li4
23752,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23753,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23754,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23755,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23756,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23757,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23758,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23759,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23760,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23761,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23762,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23763,9-7x,saab,suv,2008,used,awd,4,4.2li6
23764,9-7x,saab,suv,2009,used,awd,4,4.2li6
23765,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23766,5-sep,saab,wagon,2002,used,fwd,4,2.3li4
23767,3-sep,saab,convertible,2009,used,fwd,2,2.0li4
23768,9-7x,saab,suv,2008,used,awd,4,5.3lv8
23769,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23770,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23771,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23772,3-sep,saab,convertible,2008,used,fwd,2,2.8lv6
23773,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23774,3-sep,saab,wagon,2008,used,fwd,4,2.0li4
23775,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23776,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23777,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23778,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23779,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23780,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23781,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23782,3-sep,saab,sedan,2006,used,fwd,4,2.0li4
23783,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23784,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23785,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23786,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23787,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23788,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23789,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23790,3-sep,saab,hatchback,1999,used,fwd,4,2.0li4
23791,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23792,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23793,3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
23794,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23795,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23796,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23797,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23798,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23799,5-sep,saab,wagon,2003,used,fwd,4,3.0lv6
23800,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23801,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23802,3-sep,saab,sedan,2006,new,fwd,4,2.0li4
23803,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23804,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23805,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23806,3-sep,saab,convertible,2007,used,fwd,2,2.0li4
23807,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23808,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23809,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23810,5-sep,saab,sedan,2002,used,fwd,4,3.0lv6
23811,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23812,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23813,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23814,9-2x,saab,wagon,2005,used,awd,4,2.5lh4
23815,5-sep,saab,wagon,2007,used,fwd,4,2.3li4
23816,9-7x,saab,suv,2007,used,awd,4,5.3lv8
23817,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23818,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23819,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23820,900,saab,hatchback,1997,used,fwd,4,i4
23821,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23822,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23823,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23824,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23825,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23826,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23827,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23828,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23829,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23830,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23831,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23832,3-sep,saab,convertible,2010,used,fwd,2,2.0li4
23833,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23834,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23835,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23836,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23837,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23838,3-sep,saab,convertible,2007,used,fwd,2,2.8lv6
23839,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23840,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23841,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23842,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23843,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23844,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23845,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23846,5-sep,saab,sedan,2007,used,fwd,4,2.3li4
23847,5-sep,saab,sedan,2003,used,fwd,4,2.3li4
23848,900,saab,hatchback,1996,used,fwd,4,2.3li4
23849,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23850,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23851,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23852,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23853,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23854,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23855,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23856,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23857,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23858,9-7x,saab,suv,2008,used,awd,4,5.3lv8
23859,5-sep,saab,wagon,2004,used,fwd,4,2.3li4
23860,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23861,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23862,3-sep,saab,convertible,2004,used,fwd,2,2.0li4
23863,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23864,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23865,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23866,3-sep,saab,sedan,2006,used,fwd,4,2.0li4
23867,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23868,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23869,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23870,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23871,9-7x,saab,suv,2008,used,awd,4,4.2li6
23872,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23873,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23874,900,saab,hatchback,1996,used,fwd,4,2.3li4
23875,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23876,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23877,3-sep,saab,hatchback,2000,used,fwd,4,2.0li4
23878,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23879,3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
23880,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23881,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23882,3-sep,saab,convertible,2007,used,fwd,2,2.8lv6
23883,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23884,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23885,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23886,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23887,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23888,3-sep,saab,convertible,2010,used,fwd,2,2.0li4
23889,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23890,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23891,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23892,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23893,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23894,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23895,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23896,3-sep,saab,convertible,2007,used,fwd,2,2.8lv6
23897,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23898,3-sep,saab,convertible,1999,used,fwd,2,2.0li4
23899,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23900,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23901,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23902,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23903,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23904,5-sep,saab,sedan,2007,used,fwd,4,2.3li4
23905,5-sep,saab,sedan,2003,used,fwd,4,2.3li4
23906,9-7x,saab,suv,2008,used,awd,4,5.3lv8
23907,900,saab,hatchback,1996,used,fwd,4,2.3li4
23908,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23909,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23910,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23911,5-sep,saab,sedan,2009,used,fwd,4,2.3li4
23912,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23913,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23914,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23915,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23916,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23917,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23918,3-sep,saab,sedan,2011,new,awd,4,2.0li4
23919,9-7x,saab,suv,2008,used,awd,4,5.3lv8
23920,5-sep,saab,wagon,2004,used,fwd,4,2.3li4
23921,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23922,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23923,3-sep,saab,convertible,2004,used,fwd,2,2.0li4
23924,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23925,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23926,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23927,3-sep,saab,sedan,2006,used,fwd,4,2.0li4
23928,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23929,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23930,3-sep,saab,sedan,2007,used,fwd,4,2.0li4
23931,3-sep,saab,wagon,2011,new,fwd,4,2.0li4
23932,9-7x,saab,suv,2008,used,awd,4,4.2li6
23933,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23934,3-sep,saab,sedan,2005,used,fwd,4,2.0li4
23935,900,saab,hatchback,1996,used,fwd,4,2.3li4
23936,5-sep,saab,sedan,2008,used,fwd,4,2.3li4
23937,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23938,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23939,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23940,3-sep,saab,hatchback,2000,used,fwd,4,2.0li4
23941,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23942,3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
23943,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23944,3-sep,saab,sedan,2003,used,fwd,4,2.0li4
23945,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23946,3-sep,saab,convertible,2007,used,fwd,2,2.8lv6
23947,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23948,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23949,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23950,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23951,3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
23952,5-sep,saab,wagon,2004,used,fwd,4,2.3li4
23953,9-7x,saab,suv,2009,used,awd,4,4.2li6
23954,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23955,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23956,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23957,3-sep,saab,convertible,2006,used,fwd,2,2.8lv6
23958,3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
23959,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23960,3-sep,saab,convertible,2004,used,fwd,2,2.0li4
23961,5-sep,saab,sedan,2006,used,fwd,4,2.3li4
23962,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23963,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23964,3-sep,saab,wagon,2007,used,fwd,4,2.0li4
23965,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23966,9-7x,saab,suv,2008,used,awd,4,4.2li6
23967,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23968,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23969,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23970,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23971,3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
23972,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23973,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23974,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23975,5-sep,saab,sedan,2011,new,awd,4,2.8lv6
23976,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23977,5-sep,saab,sedan,2010,new,awd,4,2.8lv6
23978,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23979,5-sep,saab,wagon,2008,used,fwd,4,2.3li4
23980,3-sep,saab,convertible,2003,used,fwd,2,2.0li4
23981,3-sep,saab,sedan,2010,new,awd,4,2.0li4
23982,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23983,3-sep,saab,convertible,2005,used,fwd,2,2.0li4
23984,3-sep,saab,convertible,2010,new,fwd,2,2.0li4
23985,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23986,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23987,5-sep,saab,sedan,1999,used,fwd,4,3.0lv6
23988,3-sep,saab,sedan,2008,used,fwd,4,2.0li4
23989,3-sep,saab,convertible,2009,new,fwd,2,2.0li4
23990,3-sep,saab,wagon,2010,new,fwd,4,2.0li4
23991,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23992,5-sep,saab,sedan,2011,new,fwd,4,2.0li4
23993,5-sep,saab,sedan,2000,used,fwd,4,3.0lv6
23994,3-sep,saab,convertible,2008,used,fwd,2,2.0li4
23995,3-sep,saab,convertible,2000,used,fwd,2,2.0li4
23996,3-sep,saab,convertible,2011,new,fwd,2,2.0li4
23997,3-sep,saab,convertible,2001,used,fwd,2,2.0li4
23998,3-sep,saab,convertible,2008,used,fwd,2,2.8lv6
23999,5-sep,saab,sedan,2004,used,fwd,4,2.3li4
