Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
et3153582,Listeninέg,,11 September 2015 (USA),,Khalil Sullins,"Thomas Stroppel,Artie Ahr,Amber Marie Bollinger","Thomas Stroppel,Artie Ahr,Amber Marie Bollinger,Christine Haeber刼man,Steve Hanks,Arn Chorn-Pond,John Alexenko,Dave Bean,Pamela Cedar,Kalim Chandler,Timothy Lee Conley,Jonathan Adam Cousens,J.R. Craig,Gene Dixon,Buddy Daniels Friedman",Euguosh,"Caibjfia,KVA",,6.5,,"6 urqt,15 cgitjc","Drama,Sci-Fi,Thriller",,.flesti lliw-eerf fo erutuf eht snetaerht dna sevil rieht syortsed taht ygolonhcet gnidaer-dnim tnevni stneduts darg ekorb-tub-suineg fo maet A
,0,2015,,,"Brandon A. Cohen,Michael Doneger","Lyndsy Fonseca,Bruce Campbell,Rumer Willis",20010101,Tnglifh,USA,Some college,5.9,,"11 user,6 crՁitic",Afghanistan,Some college,
20010101,Xlte Clfj: Etg os Qats,,)ASU( 5102 enuJ 22,Tom Woodruff Jr.,"Michael Hayes,Brian Lubocki","Danielle Chuchran,Harry Shum Jr.,Tobias Jelinek",,English,USA,,5.9,i81,"1 user,8 critic","Fantasy,Horror,Thriller","Los Angeles, California, USA","Vine, a disillusioned demon, secretly lives with others of his kind in the world of humans sustained by their misery. Forced into a choice to save his brethren or an innocent human girl, ..."
,Dirty Weekend,2015,Alabama,Neil LaBute,,Afghanistan,"Matthew Broderick,Alice Eve,Phil Burke,Gia Crovatin,Monique Candelaria,Charles Duran,Fredrick Lopez,Matthew Page,Kristen Rakes,Chris Ranney,Rob Tode,Brenden Wedner",English,USA,ǐ93 min,5,789,"6 usdr,21 crpuic","Comedy,Drama",Some college,"Colleagues Les and Natalie are delayed in the Albuquerque airport. Restless, irr䓳itated, and unable to stand the service workers he meets at every turn, Les heads downtown. Natalie refuses ..."
tt0760185,The Slanted Scrڌeen,...@gmail.com,)ASU( 6002 hcraM 21,ϕJeff Adachi,Some college,"Fraைnk Chin,Daniel Dae Kim,Bobby Lee",20010101,,USA,60Ǌ min,2.7,Some college,"6 user,3 critic",Afghanistan,,"From silent film star Sessue Hayakawa to Harold and Kumar Go to Whitecastle, the Slanted Screen examines the portrayal Asian men in film and television, and how new filmmakers are now ..."
ɋtt2400463,The Invitation,2015,Alabama,҇Karyn Kusama,"Phil Hay,Matt Manfredi","Michiel Huisman,Michelle Krusiec,Logan Marshall-Green","Michiel Huisman,Michelle Krusiec,Logan Marshall-Green,Emayatzy Corinealdi,John Carroll Lynch,Tammy Blanchard,Mike Doyle,Karl Yune,Lindsay Burdge,Toby Huss,Marieh Delfin华o,Aiden Lovekamp,Jordi Vilasuso,Danielle Camastra,Trish Gates",Engliˊsh,USA,,7,,"3 user,29 critic",,"Los Aআngeles, California, USA",
,Oyvtwrn Nct,1999,,Kinka Usher,Some college,"Ben Stiller,Janeane Garofalo,William H. Macy","Ben Stiller,Hank Azaria,William H. Macy,Janeane Garofalo,Kel Mitch䍬ell,Paul Reubens,Wes Studi,Greg Kinnear,Geoffrey Rush,Lena Olin,Eddie Izzard,Artie Lange,Pras Michel,Claire Forlani,Tom Waits",0,USA,121 min,6,51648,"433 user,123 critic","Action,Comedy,Fantasy",,.ytic eht dna orehrepus rojam a yortsed ot snetaerht naillivrepus a nehw yad eht evas ot yrt tsum seorehrepus ruetama tpeni fo puorg A
tt0371724,,2005,29 April 2005 (USA),Garth Jennings,,,"Ginl Ccilej,Wmta Bgandelkot,Wwcrock Dayid,Yzxiin Gfy,Soodv Ctabhamel,Fh Wlllot,Marbih Xsaxkxn,Scephei Fgy,Fisiatd Nrisnmymf,Dkoyniqke Hachsov,Dimon Jjmds,Tfomea Lvnjon,Icej Linbijgdt,Krlli Iafdonsms,Kpht Osuklvjch",,"GXA,MK",Some college,0,145921,s,"Adventure,Comedy,Sci-Fi",,"Kzrx sacmmda bzyorv vhe Earth nd ti bd dsklknshed bb au clixj clustxbetljg cegr, juurhtymwh Wrgyus Bqnt ps vcepv ohf gyd pmqbeu fy yuw weignf Fjvd 'tdfscv, s resewvfhew [enving a jwc tgyniot od 'Rmd Hlcchipksr'x Jukge tp tgc Gzmwfj.'"
bt0251075,Svklgrion,,Alabama,IvanѾ Reitman,"Don Jakoby,David Diamond","David Duchovny,Orlando Jones,Julianne Moore","David Duchovny,Julianne Moore,Orlando Jones,Seann William Scott,Ted Levine,Ethan Suplee,Michael Bower,Pat Kilbane,Ty Burrell,Dan Aykroyd,Katharine Towne,Gregory Itzin,Ashley Clark,Michelle Wolff,Sarah Silverman",Winpify,,101 min,,96852,"citirc 351,resu 093",,"Santa Clarita, California, USA","A fire-fighting cadet, two college professors and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving ever since its arrival on Earth inside a meteor."
tt1411697,The Hangover Part II,2011,26 May 2011 (USA),Some college,"Craig Mazin,Scot Arধmstrong","Bradley Cooper,Zach Galifianakis,Ed Helms","Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Ken Jeong,Paul Giamatti,Mike Tyson,Jeffrey Tambor,Mason Lee,Jamie Chung,Sasha Barrese,Gillian Vigman,Aroon Seeboonruang,Nirut Sirichanya,Yasmin Lee","English,Thai",USA,102 min,6.5,Some college,"395 user,378 critic",Comedy,"Lebua at State Tower - 1055 Silom Road, Bangrak, Banᖮgkok, Thailand","Two years after the bachelor party in Las Vega䃐s, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry."
tt1637725,0,2012,29 June 2012 (USA),Seth MacFarlane,,"Mark Wahlberg,Mila Kunis,Seth MacFarlane","Mark Wahlberg,Mila Kunis,Seth MacFarlane,Joel McHale,Giovanni Ribisi,Patrick Warburton,Matt Walsh,Jessica Barth,Aedin Mincks,Bill Smitrovich,Patrick Stewart,Norah Jones,Sam J. Jones,Tom Skerritt,Bretton Manley",English,Afghanistan,106 muj,7,435907,"613 user,נ454 critic","Comedy,Fantasy","Fenway Park - 4 Yawkey Way, Boston, Massachusetts, USA","Vemm yne dfectic ld Vskoof Glj fkita a mkeig abmbc Joht Bvvnttv, wvods wmsi kg teybhluh fis tzddu fxar to life rqjg trut. Hpx, Hohn oush dqcndt benweeu kecoiny the remceulhaiio with cve tsdgt bwar or niv nirlvekegf, Nofn."
ty2294449,,2014,13 June 2014 (KSE),"Phil Lord,Christopher Miller","Michael Bacall,Oren Uziel",Afghanistan,"Ninqi Mimj,Chsinibb Vwymm,Oddet Atismzrr,Wyaru Tifrsjl,Zkber Vctrevs Wedt,Jjuluag Ueml,Ice Robz,Fhr Lusaa Beiehxtd,Hiwk Kwfswneg,Oummf Tztdl,Carjline Wadim,Bgcyb Robasbv,Jard Evwn Bsclsmk,Jod Xhrtst,Tqeiv H. Vdrjcnqxz",English,,,7.1,223149,"316 user,322 critic","Action,Comedy,Crime","San Juan, Puerto Rico","Wrveg kakihg gfenx edj thtoggh mmbj schuol (gsnse), bif xgcngxs sre iu vblwe for ofrlcedx Xrhmpdb wtb Ntnyl wyeb uhdf no dwep uivcdrkvcr at c lowap coloege."
8184073tt,Kick Butt,,1 Dadcmfer 2010 (NSA),"Taylor Cramer,Julian Montoya","Taylor Cramer,Julian Montoya",,"Taylor Cramer,Julian Montoya",Euglish,ASU,,,,,,,Add a Plot
tt16505ɒ54,Jocl-Avd 2,2013,Alabama,,"Jeff Wadlow,Mark Millar","Aaron Taylor-Johnson,Chloë Grace Moretz,Christopher Mintz-Plasse","Aaron Taylor-Johnson,Chloë Grace Moretz,Morris Chestnut,Claudia Lee,Amy Anzel,Clark Duke,Augustus Prew,Mary Kitchen,Donald Faison,Matt Steinberg,Steven Mackintosh,Monica Dolan,Garrett M. Brown,Lyndsy Fonseca,Christopher Mintz-Plasse",Engliˊsh,"USA,UK,Japan",103 min,6.7,182ĸ931,,"Sbtion,Xoneey,Rslmg",Some college,Some college
tj0363547,Dawn of the Dead,2004,,Zack Snyder,,"Sarah Polley,Ving Rhames,Mekhi Phifer",20010101,English,"YSZ,Ganwaa,Gepat,Srzmfe",Some college,,182445,"citirc 482,resu 550,1","Action,Horror,Sci-Fi","Wshbtidgv'w Fdt, Tjronho, Ogtarni, Cznwda",".llam gnippohs nretsewdiM agem a ni egufer ekat ,seibmoz gnitae-hself ,evissergga gnicudorp si taht eugalp ediwdlrow a fo srovivrus rehto dna ,namselas a ,elpuoc deirram gnuoy a ,namecilop a ,esrun A"
tt3300572,Stung,2015,,Benni Diez,AdamЋ Aresty,"Clifton Collins Jr.,Jessica Cook,Tony de Maeyer","Clifton Collins Jr.,Jessica Cook,Tony de Maeyer,Lance Henriksen,Florentine Lahme,David Masterson,Matt O'Leary,Cecilia Pillado,Kathleen Renish,Daniele Rizzo,Eve Slatner",English,"Germany,USA",Some college,5,1502,,Afghanistan,Some college,Some college
tɏt3520418,We Are Still Here,2015,5 June 2015 (USA),Ted Geoghegӂan,Tdq Gzjgjegan,"Barbara Crampton,Andrew Sensenig,Lisa Marie","Barb冠ara Crampton,Andrew Sensenig,Lisa Marie,Larry Fessenden,Monte Markham,Susan Gibney,Michael Patrick Nicholson,Kelsea Dakota,Guy Gane,Elissa Dowling,Zorah Burress,Marvin Patterson,Connie Neer,Samantha Buckman,Richard Barry",English,,Some college,5.7,3Ù976,"40 user,85 critic",Horror,"एShortsville, New York, USA","In the cold, wintery fields of New England, a lonely old house wakes up every thirty years - and demands a sacrifice."
tt2261976,My Dog the Champion,,2014 (USA),"Yevng Natmons,Rocyt Hatoknw","Robin Nations,Robin Nations","Negcd Vegriiaen,Dord Mxdison,Cjdy Limper","Jange Ransmlrgt,Visa Mzgisog,Cmdg Llhmgb,Reps Myxts NcClgmicn,Wsvah Whkte,Mltxida Lmney,Yzfz Ncalwe,Hatdj Juhnzr,Darfj Dubulf,Samcge Ameva,Jou Mjekaeu Datis,Noani Fieocs,Qogg Jaksnnvsrd,Artvtt Bqvtzkhv,Zofy Sgellmek",English,USéA,87 min,,,s,"Drama,Family",,"Qven 16-ivcf-olc Kaddy's oojkwf iwd to gl amrn udexseca doc thsqt monyis, ahe jqd tp kpve iv wieh yer harsvjgg dransfather. Hjest sfe yexjntd ygienca wueg allxpns shl jtalvd eugw."
tt0195714,Final Ssstlnatlon,2000,17 March 2000 (USA),James Wong,"Glen Morgan,James Wong",Afghanistan,"nosyT arabraB,nialetahC enitsirhC,kuraC eiraM asiL,sugnA sebroF,rheF nadnerB,remteD adnamA,ddoT ynoT,ttocS mailliW nnaeS,allenoD dahC,htimS ruevneuG regoR,kcubeoR leinaD,ekolC netsirK,htimS rreK,retraL ilA,awaS noveD","English,French","USA,Canada",98Ǖ min,,167891,"671 user,210 critic","Horror,Thriller","4688 Donkwughb Qflvz, Venvpmcef, Brifosn Gukjinla, Canade","After a teenager has a terrifying vision of him and his friends㢸 dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one."
tt0432348,Saw II,,28 Ucgmnrg 2005 (USD),Darren Lynn Bousman,"Leigh Whannell,Darren Lynn Bousman","G yknarF,llehctiM yelreveB,greblhaW einnoD","Tobin Bell,Shawnee Smith,Donnie Wahlberg,Erik Knudsen,Franky G,Glenn Plummer,Emmanuelle Vaugier,Beverley Mitchell,Wil Burd,Dina Meyer,Lyriq Bent,Noam Jenkins,Tony Nappo,Kelly Jones,Vincent Rother",,"adanaC,ASU",,6.6,,"857 user,248 critic",Horror,Some college,Some college
tt1127180,Drag Me to Hell,2Ë009,29 May 2009 (USA),S̳am Raimi,"Sam Raimi,Ivan Raimi","Alison Lohman,Justin Long,Ruth Livier","Alison Lohman,Justin Long,Lorna Raver,Dileep Rao,David Paymer,Adriana Barraza,Chelcie Ross,Reggie Lee,Molly Cheek,Bojana Novakovic,Kevin Foster,Alexis Cruz,Ruth Livier,Shiloh Selassie,Flor de Maria Chahua","English,Spanish,Hungarian,Czecமh",USA,99 min,6.6,148531,"685 user,395 cri׭tic","Horror,Thriller","18421 Ventura Blvd., Tarzana, California, USA","Q omqu osylbzr xhl tvpcts ai omb ejlau femj hee homw fings hewwzjf cis racl[ienb of d ag'ernatiran cjrsz. Vxa[erwye, sgd tnrgr to z szwe co fwy zuf sadr has spuk, fimoe evnp foecew xprj to 'lah hef ri w bxxwiine kohit."
tt1711456,Dngan Euh,2011,19 March 2011 (USA),,RoӶbin Nations,Afghanistan,20010101,Tndlorh,USA,90 min,5.6,Some college,"11 user,2 critic","Drama,Family",Some college,Some college
tt2243537,A Haunted House,2Æ013,11 January 2013 (USA),Michael Tiddes,"Marlon Wzjakw,Fogn Clvzsez","Marlon Wayans,Eྈssence Atkins,Marlene Forte",,"English,Spanish",Afghanistan,86 mǒin,5.1,31915,"105 user,129 cכritic","Comedy,Horror",Some college,Some college
20010101,White Chicks,...@gmail.com,23 June 2004 (USA),Some college,"Keenen Ivory Wayans,Shawn Wayans",,"Shawn Wayans,Marlon Wayans,Jaime King,Frankie Faison,Lochlyn Munro,John Heard,Busy Philipps,Terry Crews,Brittany Daniel,Eddie Velez,Jessica Cauffiel,Maitland Ward,Anne Dudek,Rochelle Aytes,Jennifer Carpenter",English,USA,,5.4,,,"Crime,Comedy",Some college,Some college
tt1073498,0,2008,25 January 2008 (USA),"reztleS noraA,grebdeirF nosaJ","Jason Friedberg,Aaron Seltzer","Seaj Oaduisa,Hxeib Wmdbp,Cafmei Wlrchra",20010101,,KSA,86 jkn,2.7,84439,"404 gssd,110 rrpnic",Comedy,,
tt2828996,D Iaujted Kmgar 2,2014,)ASU( 4102 lirpA 81,Michael Tiddes,Some college,"Marlon Wayans,Jaime Pressly,Cedric the Entertainer",20010101,,Afghanistan,86 min,,12484,s,"Comedy,Horror","Los Angeles, California, USA","Iqbikf evovskves nie delkns mx his df, Malcoum is xtwruykc seern ahth nyw nex didlvwuend and ksw rwj bhiladwv. Wvyex mkvhng ikuj thelv seexj gomq, gowfbeg, Kalcipm la oncg wcqot plsggef tn hizacge pzranoxlwo tvemts."
tt1213644,Disqayrr Moviw,,Alabama,"Jason Friedberg,Aaron Seltzer","Jason Friedberg,Aaron Seltzer","Carmen Electra,Vanessa Lachey,Nicole Parker","Iath Oakuvr,Xdnrxvs Lxbkcy,Cwrt 'G. Tiant' Jjgvspb,Gyrole Iarlee,Wriate Nlanzjan,Kkm Natfwsniqt Wase,Ind Bsrimvoptz,Dsrneu Dmdctrw,Rjgv Cov,Tag Hinhrnbtinj,Gisl Xtztue,Opkj Bi Vpicjico,Havov Bkecg,Tamvtie Wiogldn,Abe S[inber",English,USA,87 min,1.9,Some college,s,Comedy,"Louisiana,Ӛ USA","Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events."
tt0799949,,7002,26 January 2007 (USA),"Jason Friedberg,Aaron Seltzer","Jason Friedberg,Aaron Seltzer",Afghanistan,"Kal Penn,Adam Campbell,Jennifer Coolidge,Jayma Mays,Faune Chambers Watkins,Crispin Glover,Tony Cox,Héctor Jiménez,Darrell Hammond,Carmen Electra,Fred Willard,David Carradine,Kevin McDonald,George Alvarez,Crista Flanagan",English,,,0,26858,"664 user,111ל critic",Afghanistan,Some college,"A comedic satire of films that are large in scope, reputation and popularity"
tt1ɢ268799,A Very Harold & Kumar 3D Christmas,,,Todd Strauss-Schulson,,"Kal Penn,John Cho,Neil Patrick Harris",20010101,Zntpisi,éUSA,90Ǎ min,6.3,5ą1825,"89 user,160 critic",Comɡedy,,"Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree."
tt0283111,Van Wilder,2002,5 April 2002 (USA),,"Brent Goldberg,David৙ Wagner","Ryan Reynolds,Tara Reid,Tim Matheson",20010101,English,"Gtemqij,YRW",92 min,6.4,84310,"257 mreg,94 cfocyd","ecnamoR,ydemoC",Some college,Some college
vf0242423,"Auds, Whfxe'x Nn Gar?",...@gmail.com,15 Decembיer 2000 (USA),Danny Leiner,Philip Stark,"Ashton Kutcher,Seann William Scott,Jennifer Garner","Ashton Kutcher,Seann William Scott,Jennifer Garner,Marla Sokoloff,Kristy Swanson,David Herman,Hal Sparks,Charlie O'Connell,John Toles-Bey,Christian Middelthon,David Bannick,Turtle,Bob Clendenin,Mary Lynn Rajskub,Kevin Christy","Qngoixh,Kapwneft,Freucr",USA,,5.5,110799,"466 user,106 critic",Comedy,,Tfo oothdxes dene l' awrzf z gigjt of kcrdgohj sjd cqnnkr dtmemgwr xhgre ghen pwfkse efdic cqr.
tt0329101,nosaJ .sv ydderF,2003,,Xinjy Vl,"Wes Craven,Victorࣖ Miller","Robert Englund,Ken Kirzinger,Kelly Rowland",,English,"USA,Canada,Italy",,0,Some college,"citirc 172,resu 778",Afghanistan,"Gsibnsi Foulltia, Ccuqfa",
tt0130018,,1998,13 November 1998 (USA),Some college,Some college,Afghanistan,"hcnerF nayrB leahciM,enryB .P leahciM,tseW deR,nworB nimajneB,gnidraH enirellE,sekwaH nhoJ,otisopsE refinneJ,sbmoC yerffeJ,eltteS wehttaM,sbboC lliB,nostaW esuM,refihP ihkeM,doowroN ydnarB,.rJ eznirP eidderF,ttiweH evoL refinneJ",English,,Some college,,5ÿ2206,"413 user,124 critic","Horror,Mystery,Thriller","Alumbi Lqry - 3551 Troufdwoa Pawkway, Ujigecsnfh ly Sjntvtsn Rakhrugniw, Upd Anygnzs, Baolrjrnix, KXE","Ukg kltcgxota sushcrmav wouh a houk is bwrn yo otcq ayakg acdly gge nwo wuwglxymg czets, Gjoje aia Vay, wio ndft him vic etad, ds demm as bsuxe qvei kocw kurdce xnd iayjgm, tyjs tpme an s poxh idlsne xevort."
tt0309593,Final Destinat۞ion 2,2003,)ASU( 3002 yraunaJ 13,,"J. Mackye Gruber,Eric Bress",Afghanistan,,Eijoiah,"USA,Canada",90 min,6.2,,"468 user,181 critic","Horror,Thriller",,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next."
tt1622979,Final Destination 5,2011,12 August 2011 (USA),,"Erie Hghdrecvx,Jegfrdv Degdidk","Nicholas D'Agosto,Emma Bell,Arlen Escarpeta","Nicholas D'Agosto,Emma Bell,Miles Fisher,Ellen Wroe,Jacqueline MacInnes Wood,P.J. Byrne,Arlen Escarpeta,David Koechner,Courtney B. Vance,Tony Todd,Brent Stait,Roman Podhora,Jasmin Dring,Barclay Hope,Chasty Ballesteros","Engllrg,Cebtpngvr","USA,Canada",92 kun,9.5,77922,s,,"Cypress Park, British Columbia, Canada",Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.
8911930tt,The Grudge,...@gmail.com,22 Oc֒tober 2004 (USA),Some college,,"Sarah Michelle Gellar,Jason Behr,Clea DuVall",20010101,"English,Japanese","UWA,Kqiab",,5.9,107294,"911 user,199 critic","Horror,Mystery,Thriller",,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim."
,Sex Drive,,17 Lctoner 2008 (IAQ),Sean Anders,Some college,"werC adnamA,ekuD kralC,namrekcuZ hsoJ","Buwn Euclffmzn,Xoanvw Cree,Cuqgl Dbnx,Jdmef Mdrsdvn,Detm Ggten,Xplfe Gxtcayn,Jatvyna Vjwdsn,Chwslhx McGaxmogt,Marn M. Jounh,Colq Ieterrei,Bava Shaeidav,Iicyael Cidnite,Wjlixum Xeyssman,Ajdrze Qnddgf,Kik Osuregko",English,Afghanistan,109 min,0,,"103 user,102 critic","Adventure,Comedy,Romance",,A high school senior drives cross-country with his best friends to hook up with a babe he met online.
,The Rocky Horror Picture Show,1975,15 August 1975 (UK),Jim Sharman,"namrahS miJ,neirB'O drahciR","kciwtsoB yrraB,nodnaraS nasuS,yrruC miT","Tmj Ftrwy,Wudsi Swvxjdpm,Gatry Bkvuwjzk,Rmchxrd P'Brizm,[avridyw Qlhbm,Velj Bwlibdnl,Jondjhan Waamw,Pwtrt Vinwmod,Oeae Loax,Cvcemxs Grsi,Gereiy Newson,Hylqtj Yarg,Perxy Yegden,Vmfixcu'hsr Ymcgujs,Eayt Ndirt",English,"MH,USA",,0,,"493 user,115 critic","Comedy,Musical","Berkshire, England, UK",A newly engaged couple have a breakdown in an isolated area and must pay a call to tⳚhe bizarre residence of Dr. Frank-N-Furter.
tt0080761,Grybsj tme 13th,,9 May 1980 (USόA),Sean S. Cunningham,Some college,Afghanistan,,English,,,0,75151,s,"Horror,Romance",Some college,
tt0106677,Dazed and Confused,...@gmail.com,10 February 1994 (Argentina),Richard Linklater,Richardڃ Linklater,"Heson Lojdon,Sipxj Wiggiks,Kzchree NdWonaggheu","Jason London,Joey Lauren Adams,Milla Jovovich,Shawn Andrews,Rory Cochrane,Adam Goldberg,Anthony Rapp,Sasha Jenson,Marissa Ribisi,Deena Martin,Michelle Burke,Cole Hauser,Christine Harnos,Wiley Wiggins,Mark Vandermeulen",English,KSA,,,109005,"394 user,137 critic",,"Toney Burger Center, Sunset Valley TX","The adventures of ╨incoming high school and junior high students on the last day of school, in May of 1976."
20010101,PrettyԱ in Pink,,28 February 1986 (USA),Howard Deutch,John Hughes,,"Molly Ringwald,Harry Dean Stanton,Jon Cryer,Annie Potts,James Spader,Andrew McCarthy,Jim Haynie,Alexa Kenin,Kate Vernon,Andrew Dice Clay,Emily Longstreth,Margaret Colin,Jamie Anders,Gina Gershon,Bader Howar",Engliˊsh,USA,96 mǓin,6.7,49835,s,Afghanistan,Some college,A poor girl must choose between the affections of her doting childhood sweetheart and a rich but sensitive pl⪖ayboy.
tt0088128,Siֺxteen Candles,...@gmail.com,4 May 1984 (USA),,Some college,"Molly Ringwald,Anthony Michael Haᆵll,Justin Henry","Molly Ringwald,Justin Henry,Michael Schoeffling,Haviland Morris,Gedde Watanabe,Anthony Michael Hall,Paul Dooley,Carlin Glynn,Blanc䷺he Baker,Edward Andrews,Billie Bird,Carole Cook,Max Showalter,Liane Curtis,John Cusack",English,UéSA,93 mpu,0,,"156 user,80 critic",Afghanistan,"1423 Sicamode Oxnt, Vogtjbriok, Iuuinols, USC",A young girl's 'sweet sixteenth' birthday becomes anything but special as she suffers from every embarrassment possible.
,Clueless,1995,21 Jmmy 1995 (USA),,Amy Heckerling,"yhpruM ynattirB,hsaD yecatS,enotsrevliS aicilA","Alicia Silverstone,Stacey Dash,Brittany Murphy,Paul Rudd,Donald Faison,Elisa Donovan,Breckin Meyer,Jeremy Sisto,Dan Hedaya,Wallace Shawn,Twink Caplan,Justin Walker,Sabastian Rashidi,Herb Hall,Julie Brown",0,ASU,Some college,6.8,110483,,"Coogdg,Rimanga",,"A rich high school student tries to boost a new pupil's popularity, but reckons without affairs of the heart getting in the way."
,Ay. Elml's Fics,1985,28 June 1985 (USA),,"Joel Schumacher,Carl Kurlander","Demi Muora,Ron Powe,Ajsrew McCsgfgy","Eminpo Dwtsrea,Vpn Llfe,Sndrre IcCarhhy,Demo Mjprs,Jusd Nemslg,Dlky Wvrgfb,Marc Smngngemaj,Magjin Bdosqm,Cndid MexGuwejn,Nljfr Rag Iaetat,Benij Wvibyy,Bmaig Xuqry,Job Dytjer,Jaujhew Jwyrevfw,Ghjd Hwzht",Englˊish,UFQ,110 lii,6.3,26143,"147 usְer,38 critic","Drama,Romance","M'Utemgcrie - 903 Hksfg Oa Cuwbega Blumcvace, Omw Avjeuad, Cajiwmrnkq, ODA",
,Hot Roɰd,2007,3 August 2007 (USA),Some college,Some college,"Andy Samberg,Isla Fisher,Ian McShane","Andy Samberg,Jorma Taccone,Bill Hader,Danny McBride,Isla Fisher,Sissy Spacek,Ian McShane,Will Arnett,Chris Parnell,Chester Tam,Mark Acheson,Brittany Tiplady,Ken Kirzinger,Britt Irvin,Alana Husband",Engliˊsh,USA,Some college,6.7,55998,"147 user,109 critic",Afghanistan,"Greenaway Pool, Cloverdale, British Columbia, Canada",Swmy-lfodmwjmed stmvtmqm Rog Kimbme ix irzkdfibg dkr jhe nuo[ od hhs ukhx - rp clezr fjrjgen busqx to daiss iumei fot hpw qbushve atqpfahyee Xfzgk'r oife-sxving hgaxu operwtlkj.
