model,make,type,year,condition,wheelDrive,doors,engine
grandam,pontiac,sedan,2003,used,fwd,4,2.2li4
grandam,pontiac,coupe,2002,used,fwd,2,3.4lv6
g6,pontiac,sedan,2006,used,fwd,4,3.5lv6
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
g6,pontiac,sedan,2009,used,fwd,4,2.4li4
grandprix,pontiac,coupe,1996,used,fwd,2,3.1lv6
grandprix,pontiac,sedan,2008,used,fwd,4,3.8lv6
vibe*,pontiac,hatchback,2010,used,fwd,4,2.4li4
grandprix,pontiac,sedan,1999,used,fwd,4,3.1lv6
montana,pontiac,minivan,2004,used,fwd,4,3.4lv6
torrent,pontiac,suv,2009,used,fwd,2,3.4lv6
vibe,pontiac,hatchback,2006,used,fwd,4,1.8li4
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2006,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2006,used,fwd,4,3.8lv6
g6,pontiac,sedan,2006,used,fwd,4,3.5lv6
g6,pontiac,sedan,2007,used,fwd,4,3.5lv6
aztek,pontiac,suv,2002,used,fwd,4,3.4lv6
g6,pontiac,sedan,2006,used,fwd,4,2.4li4
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
vibe,pontiac,hatchback,2009,used,fwd,4,2.4li4
grandprix,pontiac,sedan,2008,used,fwd,4,3.8lv6
g6,pontiac,coupe,2007,used,fwd,2,3.5lv6
grandprix,pontiac,sedan,1998,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2006,used,fwd,4,3.8lv6
vibe,pontiac,hatchback,2010,used,fwd,4,2.4li4
vibe,pontiac,hatchback,2006,used,fwd,4,1.8li4
grandam,pontiac,sedan,2003,used,fwd,4,3.4lv6
sunfire,pontiac,coupe,1996,used,fwd,2,2.4li4
g5,pontiac,coupe,2007,used,fwd,2,2.2li4
grandprix,pontiac,sedan,2005,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2004,used,fwd,4,3.8lv6
vibe,pontiac,hatchback,2010,used,fwd,4,2.4li4
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
g6,pontiac,coupe,2009,used,fwd,2,3.5lv6
torrent,pontiac,suv,2006,used,fwd,4,3.4lv6
g6,pontiac,sedan,2010,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
vibe,pontiac,hatchback,2006,used,fwd,4,1.8li4
g6,pontiac,coupe,2007,used,fwd,2,3.5lv6
g6,pontiac,sedan,2007,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
torrent,pontiac,suv,2007,used,awd,3,3.4lv6
g6,pontiac,sedan,2007,used,fwd,4,2.4li4
g6,pontiac,sedan,2007,used,fwd,4,2.4li4
vibe,pontiac,hatchback,2010,used,fwd,4,2.4li4
torrent,pontiac,suv,2006,used,awd,4,3.4lv6
sunfire,pontiac,coupe,1997,used,fwd,2,2.2li4
grandprix,pontiac,sedan,2008,used,fwd,4,3.8lv6
g6,pontiac,sedan,2009,used,fwd,4,3.6lv6
vibe,pontiac,hatchback,2004,used,fwd,4,1.8li4
grandprix,pontiac,sedan,2007,used,fwd,4,5.3lv8
g6,pontiac,coupe,2008,used,fwd,2,3.5lv6
grandprix,pontiac,sedan,2006,used,fwd,4,3.8lv6
g5,pontiac,coupe,2008,used,fwd,2,2.4li4
g6,pontiac,sedan,2006,used,fwd,4,3.9lv6
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
vibe,pontiac,hatchback,2010,used,fwd,4,2.4li4
sunfire,pontiac,coupe,1999,used,fwd,2,2.2li4
torrent,pontiac,suv,2006,used,awd,4,3.4lv6
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
g6,pontiac,sedan,2006,used,fwd,4,3.5lv6
grandam,pontiac,sedan,2003,used,fwd,4,2.2li4
g6,pontiac,coupe,2006,used,fwd,2,3.5lv6
grandprix,pontiac,sedan,2002,used,fwd,4,3.1lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
aztek,pontiac,suv,2005,used,fwd,4,3.4lv6
g6,pontiac,sedan,2009,used,fwd,4,3.5lv6
g6,pontiac,sedan,2009,used,fwd,4,2.4li4
grandprix,pontiac,sedan,2004,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2005,used,fwd,4,3.8lv6
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
g6,pontiac,sedan,2006,used,fwd,4,3.5lv6
torrent,pontiac,suv,2008,used,fwd,4,3.6lv6
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
vibe,pontiac,hatchback,2005,used,fwd,4,1.8li4
grandprix,pontiac,sedan,2008,used,fwd,4,3.8lv6
sunfire,pontiac,coupe,2002,used,fwd,2,2.2li4
g6*,pontiac,sedan,2007,used,fwd,4,2.4li4
g6,pontiac,sedan,2010,used,fwd,4,2.4li4
grandam,pontiac,sedan,2002,used,fwd,4,3.4lv6
g6,pontiac,sedan,2006,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
g6,pontiac,sedan,2007,used,fwd,4,3.5lv6
grandprix,pontiac,sedan,2002,used,fwd,4,3.8lv6
sunfire,pontiac,coupe,2001,used,fwd,2,2.2li4
grandprix,pontiac,sedan,2006,used,fwd,4,3.8lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
g6,pontiac,sedan,2009,used,fwd,4,3.5lv6
g6,pontiac,sedan,2005,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
g6,pontiac,sedan,2007,used,fwd,4,2.4li4
g6,pontiac,coupe,2006,used,fwd,2,3.5lv6
g6,pontiac,sedan,2009,used,fwd,4,3.5lv6
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
grandprix,pontiac,sedan,2004,used,fwd,4,3.8lv6
grandam,pontiac,sedan,2004,used,fwd,4,3.4lv6
vibe,pontiac,hatchback,2005,used,awd,4,1.8li4
grandprix,pontiac,sedan,2005,used,fwd,4,3.8lv6
torrent,pontiac,suv,2006,used,fwd,4,3.4lv6
g6,pontiac,sedan,2007,used,fwd,4,3.5lv6
g6,pontiac,sedan,2007,used,fwd,4,3.5lv6
grandam,pontiac,sedan,2000,used,fwd,4,2.4li4
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
g6,pontiac,coupe,2006,used,fwd,2,3.5lv6
grandprix,pontiac,sedan,2004,used,fwd,4,3.8lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
grandprix,pontiac,sedan,2007,used,fwd,4,3.8lv6
torrent,pontiac,suv,2007,used,fwd,4,3.4lv6
g6,pontiac,sedan,2008,used,fwd,4,3.5lv6
grandam,pontiac,sedan,2005,used,fwd,4,3.4lv6
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
grandprix,pontiac,sedan,2004,used,fwd,4,3.8lv6
grandprix,pontiac,coupe,1998,used,fwd,2,3.8lv6
grandam,pontiac,sedan,2003,used,fwd,4,2.2li4
g6,pontiac,sedan,2008,used,fwd,4,2.4li4
g6,pontiac,sedan,2009,used,fwd,4,2.4li4
sunfire,pontiac,coupe,2005,used,fwd,2,2.2li4
grandprix,pontiac,sedan,2006,used,fwd,3,3.8lv6
torrent,pontiac,suv,2007,used,fwd,4,3.4lv6
sunfire,pontiac,coupe,2005,used,fwd,2,2.2li4
sunfire,pontiac,coupe,2004,used,fwd,2,2.2li4
grandam,pontiac,sedan,1999,used,fwd,4,3.4lv6
grandam,pontiac,sedan,2000,used,fwd,4,2.4li4
g6,pontiac,coupe,2007,used,fwd,2,3.5lv6
g6,pontiac,coupe,2006,used,fwd,2,3.5lv6
g6,pontiac,coupe,2008,used,fwd,3,3.5lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
panamera*,porsche,hatchback,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
panamera,porsche,hatchback,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2004,used,awd,4,3.2lv6
911,porsche,coupe,2011,new,awd,2,3.8lh6
911,porsche,coupe,2011,new,awd,2,3.8lh6
911,porsche,convertible,2011,new,awd,2,3.8lh6
cayenne,porsche,suv,2006,used,awd,4,4.5lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
911,porsche,convertible,2011,new,awd,2,3.6lh6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
cayenne*,porsche,suv,2004,used,awd,4,4.5lv8
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2009,used,awd,4,3.6lv6
911,porsche,coupe,2011,new,awd,2,3.8lh6
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
cayenne,porsche,suv,2006,used,awd,4,3.2lv6
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2010,used,awd,4,4.8lv8
cayenne,porsche,suv,2006,used,awd,4,3.2lv6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
cayenne,porsche,suv,2008,used,4x4,4,4.8lv8
panamera,porsche,sedan,2010,new,awd,4,4.8lv8
cayenne,porsche,suv,2008,used,awd,4,3.6lv6
cayenne,porsche,suv,2005,used,awd,4,3.2lv6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2005,used,awd,4,4.5lv8
cayenne,porsche,suv,2010,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayennehybrid,porsche,suv,2011,new,awd,5,3.0lv6
911,porsche,coupe,2001,used,awd,2,3.6lh6
cayenne,porsche,suv,2008,used,awd,4,3.6lv6
cayenne,porsche,suv,2011,new,awd,3,3.6lv6
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
cayenne,porsche,suv,2008,used,awd,4,4.8lv8
cayenne,porsche,suv,2011,used,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2005,used,awd,4,4.5lv8
cayenne,porsche,suv,2009,used,awd,4,4.8lv8
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
911,porsche,coupe,2011,new,awd,2,3.8lh6
cayenne,porsche,suv,2006,used,awd,4,4.5lv8
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2008,used,4x4,4,4.8lv8
cayenne,porsche,suv,2008,used,4x4,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
911,porsche,coupe,2003,used,awd,2,3.6lh6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
911,porsche,convertible,2011,new,awd,2,3.8lh6
911,porsche,coupe,2008,new,rwd,2,3.8lh6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
cayenne,porsche,suv,2004,used,awd,4,4.5lv8
911,porsche,coupe,2011,new,awd,2,3.8lh6
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2008,new,awd,4,3.6lv6
911,porsche,coupe,2011,new,awd,2,3.8lh6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
panamera,porsche,hatchback,2011,new,rwd,4,3.6lv6
cayennehybrid,porsche,suv,2011,new,awd,4,3.0lv6
cayenne,porsche,suv,2008,used,awd,4,3.6lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
911,porsche,coupe,2010,used,awd,2,3.8lh6
cayenne,porsche,suv,2006,used,4x4,4,4.5lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
911,porsche,coupe,2011,new,awd,2,3.8lh6
911,porsche,coupe,2000,used,awd,2,3.4lh6
cayenne,porsche,suv,2010,new,awd,4,3.6lv6
911,porsche,coupe,2008,used,awd,2,3.6lh6
cayenne,porsche,suv,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2009,used,4x4,4,4.8lv8
cayenne,porsche,suv,2005,used,awd,4,4.5lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
cayenne,porsche,suv,2010,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
cayenne,porsche,suv,2011,new,awd,4,3.6lv6
911,porsche,convertible,2004,used,awd,2,3.6lh6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,2,4.8lv8
911,porsche,coupe,2011,new,awd,2,3.8lh6
panamera*,porsche,hatchback,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
panamera,porsche,hatchback,2011,new,awd,4,3.6lv6
panamera,porsche,hatchback,2011,new,awd,4,4.8lv8
phantomdropheadcoupe,rolls-royce,convertible,2009,new,rwd,2,6.8lv12
3-sep,saab,sedan,2005,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2011,new,awd,4,2.0li4
3-sep,saab,wagon,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,wagon,1999,used,fwd,4,3.0lv6
3-sep,saab,sedan,2007,used,fwd,4,2.0li4
3-sep,saab,convertible,2011,new,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2011,new,awd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,wagon,2010,new,fwd,4,2.0li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2000,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2004,used,fwd,4,2.0li4
5-sep,saab,sedan,2000,used,fwd,5,3.0lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,sedan,2007,used,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,3,2.8lv6
3-sep,saab,wagon,2010,new,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
5-sep,saab,wagon,2001,used,fwd,4,3.0lv6
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2004,used,fwd,2,2.0li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
3-sep,saab,sedan,2011,new,awd,4,2.0li4
9-7x,saab,suv,2008,used,awd,4,4.2li6
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
3-sep,saab,convertible,2008,used,fwd,2,2.0li4
5-sep,saab,wagon,2001,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,convertible,2003,used,fwd,2,2.0li4
3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,convertible,2005,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
3-sep,saab,convertible,2002,used,fwd,2,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
5-sep,saab,sedan,2008,used,fwd,4,2.3li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
5-sep,saab,sedan,2003,used,fwd,4,2.3li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2005,used,fwd,4,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2010,new,fwd,4,2.0li4
9-7x,saab,suv,2008,used,awd,4,4.2li6
3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
3-sep,saab,convertible,2005,used,fwd,2,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,sedan,2006,used,fwd,4,2.8lv6
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2011,new,awd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2006,used,fwd,2,2.8lv6
5-sep,saab,wagon,2003,used,fwd,4,2.3li4
3-sep,saab,wagon,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
3-sep,saab,sedan,2007,used,fwd,4,2.8lv6
3-sep*,saab,wagon,2010,new,fwd,4,2.0li4
9-2x,saab,wagon,2005,used,awd,2,2.5lh4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2007,used,fwd,4,2.0li4
3-sep,saab,convertible,2009,new,fwd,2,2.0li4
3-sep,saab,convertible,2007,used,fwd,2,2.0li4
3-sep,saab,wagon,2010,new,fwd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
9-7x,saab,suv,2008,used,awd,4,4.2li6
9-7x,saab,suv,2006,used,awd,4,4.2li6
5-sep,saab,sedan,2007,used,fwd,4,2.3li4
5-sep,saab,sedan,2002,used,fwd,4,3.0lv6
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
9-7x,saab,suv,2007,used,awd,4,5.3lv8
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2003,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
9-7x,saab,suv,2006,used,awd,4,5.3lv8
3-sep,saab,sedan,2004,used,fwd,4,2.0li4
3-sep,saab,convertible,2007,used,fwd,2,2.0li4
3-sep,saab,convertible,2011,new,fwd,2,2.0li4
3-sep,saab,convertible,2008,used,fwd,2,2.8lv6
3-sep*,saab,sedan,2003,used,fwd,4,2.0li4
3-sep,saab,hatchback,2001,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,wagon,2007,used,fwd,4,2.3li4
3-sep,saab,sedan,2006,new,fwd,4,2.0li4
5-sep,saab,sedan,2001,used,fwd,4,3.0lv6
3-sep,saab,wagon,2009,used,awd,4,6cyl
5-sep,saab,wagon,1999,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,wagon,2011,new,fwd,4,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
3-sep,saab,convertible,2005,used,fwd,2,2.0li4
5-sep,saab,sedan,2001,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
9-7x,saab,suv,2006,used,awd,4,4.2li6
3-sep,saab,sedan,2007,used,fwd,4,2.0li4
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2006,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,wagon,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2011,new,awd,4,2.0li4
5-sep,saab,wagon,2006,used,fwd,4,2.3li4
3-sep*,saab,sedan,2007,used,fwd,5,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
5-sep,saab,sedan,1999,used,fwd,4,2.3li4
5-sep,saab,sedan,2011,new,awd,2,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
9-7x,saab,suv,2006,used,awd,4,5.3lv8
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2009,new,fwd,2,2.8lv6
3-sep,saab,convertible,2008,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,5,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2005,used,fwd,4,2.0li4
5-sep,saab,sedan,2008,used,fwd,4,2.3li4
5-sep,saab,sedan,2000,used,fwd,4,2.3li4
3-sep,saab,wagon,2010,new,fwd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2005,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2008,used,fwd,4,2.3li4
3-sep,saab,convertible,2009,new,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,sedan,2006,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
9-7x,saab,suv,2009,used,awd,4,4.2li6
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,3,2.0li4
3-sep,saab,sedan,2004,used,fwd,4,2.0li4
9-7x,saab,suv,2009,used,awd,4,4.2li6
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
3-sep,saab,wagon,2010,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep*,saab,convertible,2001,used,fwd,2,2.0li4
3-sep,saab,convertible,2003,used,fwd,2,2.0li4
3-sep,saab,sedan,2003,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2002,used,fwd,2,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,sedan,2011,new,awd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2008,used,fwd,2,2.0li4
3-sep,saab,convertible,2002,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,sedan,2011,new,awd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,wagon,2006,used,fwd,4,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,hatchback,1999,used,fwd,4,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2003,used,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,hatchback,1999,used,fwd,4,2.0li4
3-sep,saab,sedan,2007,used,fwd,4,2.0li4
3-sep,saab,convertible,2006,used,fwd,2,2.8lv6
3-sep,saab,sedan,2011,new,awd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
3-sep,saab,hatchback,2002,used,fwd,4,2.0li4
3-sep,saab,convertible,2011,new,fwd,2,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,awd,4,2.8lv6
3-sep,saab,wagon,2008,used,fwd,4,2.0li4
3-sep,saab,sedan,2010,new,awd,4,2.0li4
3-sep,saab,sedan,2008,used,fwd,4,2.0li4
5-sep,saab,sedan,2011,new,fwd,4,2.0li4
3-sep,saab,convertible,2010,new,fwd,2,2.0li4
3-sep,saab,convertible,2004,used,fwd,2,2.0li4
5-sep,saab,sedan,2010,new,awd,4,2.8lv6
